date	julian_day	year	time	Secchi meter 	temperature	salinity	SiO2	PO4	NO2	NO3	NOX	NH4	HPLC Chla	BBE Chla	DIN	HW Zeit 1	HW Zeit 2	NW Zeit 1	NW Zeit 2
12/1/29	29	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:20	15:38	10:04	22:09
12/1/30	30	2012	11:12	1.4	5	33.497	10.76	0.81	0.71	16.12	16.83	3.72	NA	0.308	20.55	3:52	16:09	10:31	22:42
12/1/31	31	2012	8:13	1.2	4.1	33.836	8.41	0.52	0.54	13.17	13.71	2.25	NA	0.178	15.95	4:26	16:45	11:00	23:21
12/2/01	32	2012	11:47	1.2	4.5	33.998	8.53	0.48	0.6	13.43	14.03	1.93	NA	0.865	15.96	5:06	17:35	11:43	NA
12/2/02	33	2012	8:48	1.5	3.8	33.706	9.08	0.48	0.64	13.49	14.13	2.4	NA	0.84	16.53	6:09	18:45	0:19	12:49
12/2/03	34	2012	8:21	2.6	3.8	33.4	8.73	0.46	0.59	17.46	18.05	2.27	NA	0.885	20.32	7:27	20:08	1:38	14:11
12/2/04	35	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:49	21:24	3:02	15:31
12/2/05	36	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:59	22:26	4:14	16:38
12/2/06	37	2012	9:22	1.8	3.5	33.569	9.64	0.5	0.7	18.28	18.97	2.16	NA	0.745	21.13	10:56	23:14	5:13	17:32
12/2/07	38	2012	7:34	2.4	3.4	33.932	8.54	0.52	0.45	10.83	11.27	2.32	NA	0.575	13.59	11:44	23:57	6:02	18:20
12/2/08	39	2012	8:05	2.5	3	33.839	8.16	0.54	0.45	12.06	12.51	2.45	NA	0.575	14.96	NA	12:25	6:47	19:02
12/2/09	40	2012	9:21	2	3.4	33.506	9.45	0.67	0.46	13.65	14.11	2.57	NA	NA	16.68	0:37	13:05	7:30	19:42
12/2/10	41	2012	9:28	2	2.7	32.55	17.09	1.34	0.58	23.27	23.85	2.36	NA	1.01	26.21	1:16	13:42	8:10	20:19
12/2/11	42	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:53	14:20	8:47	20:57
12/2/12	43	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:32	14:59	9:25	21:38
12/2/13	44	2012	8:57	2.7	3.9	33.951	11.13	0.81	0.4	14.25	14.65	2.04	NA	0.745	16.69	3:14	15:42	10:06	22:21
12/2/14	45	2012	8:30	1.7	3.9	33.786	11.87	0.84	0.5	14.02	14.52	2.25	NA	1.125	16.76	3:58	16:26	10:45	23:04
12/2/15	46	2012	8:45	1.3	4.2	34.08	10.68	0.58	0.46	13.09	13.55	2.1	NA	0.63	15.65	4:45	17:13	11:27	23:56
12/2/16	47	2012	8:55	1.6	3.1	32.504	16.75	1.1	0.49	22.18	22.67	2.07	NA	1.205	24.74	5:41	18:16	NA	12:26
12/2/17	48	2012	9:32	1.6	4	33.555	9.87	0.88	0.43	17.57	18	1.67	NA	0.775	19.66	6:58	19:40	1:09	13:47
12/2/18	49	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:29	21:07	2:39	15:18
12/2/19	50	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:52	22:20	4:07	16:36
12/2/20	51	2012	8:35	1.9	4	33.196	13.9	0.83	0.51	19.27	19.78	1.37	NA	1.3	21.15	10:57	23:15	5:16	17:35
12/2/21	52	2012	8:25	1	3.3	32.531	15.4	0.71	0.47	23.75	24.22	1.83	NA	1.29	26.05	11:45	23:59	6:06	18:22
12/2/22	53	2012	8:30	1.2	3.9	32.933	12.13	0.66	0.42	20.87	21.29	1.7	NA	1.055	22.99	NA	12:25	6:51	19:04
12/2/23	54	2012	8:45	1.6	4	32.999	13.01	0.65	0.39	21.52	21.91	3.21	NA	0.99	25.13	0:38	13:02	7:29	19:42
12/2/24	55	2012	8:50	1.8	4.1	33.342	13.12	0.61	0.42	19.91	20.33	1.7	NA	1.205	22.03	1:14	13:36	8:05	20:15
12/2/25	56	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:48	14:07	8:38	20:45
12/2/26	57	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:19	14:36	9:03	21:13
12/2/27	58	2012	8:25	1.9	4.1	33.383	11.48	0.57	0.42	18.33	18.75	2.12	NA	1.085	20.87	2:49	15:04	9:30	21:42
12/2/28	59	2012	8:00	2.5	4.2	33.479	11.21	0.56	0.4	15.87	16.26	1.74	NA	1.9	18.01	3:19	15:32	9:55	22:09
12/2/29	60	2012	8:40	2.7	4.3	33.476	13.99	0.56	0.46	17.14	17.6	2.64	NA	0.8	20.24	3:48	16:00	10:19	22:38
12/3/01	61	2012	8:35	2.5	4.5	33.156	14.8	0.88	0.42	18.38	18.8	2.75	NA	1.425	21.55	4:22	16:40	10:51	23:24
12/3/02	62	2012	8:45	2.9	4.2	33.084	16.8	NA	0.57	21.58	22.14	2.56	NA	1.16	24.71	5:14	17:45	11:49	NA
12/3/03	63	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:32	19:13	0:39	13:15
12/3/04	64	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:05	20:42	2:12	14:49
12/3/05	65	2012	8:23	2.6	4.1	33.374	12.95	0.86	0.39	16.93	17.33	2.14	NA	0.735	19.46	9:27	21:53	3:38	16:07
12/3/06	66	2012	8:29	3.8	3.7	33.362	10.62	0.52	0.31	18.44	18.75	2.4	NA	0.8	21.15	10:29	22:46	4:45	17:07
12/3/07	67	2012	8:45	3.8	4	33.513	10.19	0.56	0.43	17.27	17.7	2.56	NA	0.91	20.25	11:18	23:30	5:37	17:56
12/3/08	68	2012	7:17	2.2	4	33.586	10.78	0.74	0.32	15.39	15.72	4.02	NA	1.39	19.74	NA	12:00	6:23	18:40
12/3/09	69	2012	8:55	2	4.2	33.72	7.33	0.57	0.34	15.96	16.3	2.12	NA	0.865	18.42	0:10	12:39	7:04	19:21
12/3/10	70	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:51	13:18	7:46	20:01
12/3/11	71	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:33	13:58	8:27	20:42
12/3/12	72	2012	8:37	2.3	4.5	33.788	9.2	0.59	0.33	16.78	17.11	2.21	NA	1.075	19.32	2:16	14:39	9:06	21:24
12/3/13	73	2012	8:40	2.1	4.6	32.793	10.68	0.86	0.24	16.49	16.73	3.64	NA	1.445	20.37	2:59	15:21	9:48	22:07
12/3/14	74	2012	8:34	2.4	4.5	32.833	7.42	0.52	0.21	9.23	9.44	3.7	NA	0.85	13.15	3:43	16:04	10:27	22:50
12/3/15	75	2012	8:18	2.8	4.6	33.061	12.63	0.81	0.18	19.9	20.08	3.15	NA	1.095	23.23	4:30	16:52	11:09	23:42
12/3/16	76	2012	8:03	3.2	4.6	33.288	12.47	NA	0.38	18.76	19.14	1.73	NA	0.81	20.87	5:27	17:57	NA	12:07
12/3/17	77	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:45	19:22	0:54	13:30
12/3/18	78	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:18	20:53	2:27	15:04
12/3/19	79	2012	8:20	2	4.8	33.197	12.43	0.57	0.31	21.2	21.51	1.91	NA	NA	23.42	9:43	22:07	3:57	16:24
12/3/20	80	2012	8:05	3	5.1	32.883	11.01	0.65	0.26	19.93	20.19	2.4	NA	1.395	22.6	10:43	22:57	5:03	17:19
12/3/21	81	2012	8:25	3.1	5.1	32.881	10.99	0.72	0.25	18.83	19.08	2.45	NA	0.85	21.53	11:25	23:36	5:46	18:01
12/3/22	82	2012	8:15	3	5.4	33.027	14.51	0.66	0.35	22.93	23.27	2.72	NA	1.005	26	NA	12:00	6:26	18:40
12/3/23	83	2012	8:10	2.7	5.6	31.305	17.74	1.33	0.39	26.23	26.62	3.02	NA	0.87	29.63	0:13	12:35	7:02	19:17
12/3/24	84	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:48	13:08	7:35	19:49
12/3/25	85	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:20	14:37	9:04	21:19
12/3/26	86	2012	7:35	2.5	5.7	31.174	17.1	0.63	0.42	22.92	23.35	3.27	NA	1.245	26.62	2:50	15:06	9:32	21:48
12/3/27	87	2012	7:30	3.5	5.8	31.981	17.66	1.37	0.45	28.77	29.22	2.45	NA	1.035	31.67	3:21	15:34	10:00	22:17
12/3/28	88	2012	7:25	2.2	6.1	30.969	23.54	1.43	0.58	34.33	34.91	2.78	NA	1.02	37.69	3:52	16:03	10:27	22:45
12/3/29	89	2012	7:30	2	6.3	31.545	19.16	1.01	0.44	31.39	31.83	1.87	NA	1.27	33.71	4:21	16:31	10:51	23:11
12/3/30	90	2012	7:25	2.1	5.9	32.002	17.63	0.9	NA	27.75	30.02	2.1	NA	1.095	29.85	4:53	17:06	11:19	23:50
12/3/31	91	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:39	18:03	NA	12:09
12/4/01	92	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:50	19:25	5:56	13:30
12/4/02	93	2012	7:30	1.8	5.7	31.721	18.77	0.71	0.38	23.52	23.9	2.71	NA	1.48	26.62	8:21	20:55	2:26	15:05
12/4/03	94	2012	7:40	1.8	5.8	31.383	15.47	0.48	0.28	25.83	26.11	3.79	NA	1.29	29.9	9:47	22:12	3:56	16:28
12/4/04	95	2012	7:30	1.9	5.8	31.067	15.99	0.49	0.39	30.69	31.07	3.83	NA	1.52	34.9	10:53	23:10	5:09	17:32
12/4/05	96	2012	7:40	1.7	6	31.007	21.19	1.05	0.44	35.65	36.08	2.71	NA	1.405	38.79	1:43	23:57	6:03	18:24
12/4/06	97	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12:27	6:51	19:11
12/4/07	98	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:42	13:09	7:35	19:56
12/4/08	99	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:26	13:51	8:19	20:40
12/4/09	100	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:12	14:35	9:04	21:25
12/4/10	101	2012	7:25	3.8	6	32.2	14.55	0.58	0.35	28.13	28.48	1.61	NA	1.7	30.09	2:58	15:18	9:49	22:10
12/4/11	102	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:45	16:01	10:31	22:54
12/4/12	103	2012	6:30	4	6.6	30.75	18.42	0.46	0.5	36.22	36.72	2.12	NA	1.925	38.84	4:31	16:46	11:11	23:40
12/4/13	104	2012	6:55	3.1	7.1	30.32	19.51	0.95	0.5	33.51	34.01	2.83	NA	3.49	36.84	5:19	17:37	11:55	NA
12/4/14	105	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:18	18:41	0:32	12:53
12/4/15	106	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:32	0:00	1:42	14:11
12/4/16	107	2012	8:15	3	6.7	31.087	16.87	0.72	0.38	24.87	25.25	2.3	NA	3.99	27.55	8:56	21:28	3:06	15:40
12/4/17	108	2012	7:30	2.4	6.9	30.858	18.31	1.3	0.39	36.18	36.57	1.95	NA	3.445	38.53	10:18	22:39	4:33	16:57
12/4/18	109	2012	7:45	2.3	7	30.147	20.59	1.49	0.39	41.09	41.48	2.32	NA	3.01	43.81	11:15	23:27	5:35	17:51
12/4/19	110	2012	7:25	3.3	6.9	31.16	16.68	1.41	0.35	33.12	33.47	2.13	NA	2.64	35.6	11:53	NA	6:16	18:30
12/4/20	111	2012	7:20	4	6.9	31.653	23.51	1.25	0.41	30.22	30.63	2.22	NA	4.55	32.85	0:04	12:28	6:51	19:09
12/4/21	112	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:43	13:05	7:29	19:48
12/4/22	113	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:20	13:39	8:04	20:23
12/4/23	114	2012	7:30	3.8	6.9	32.286	8.85	0.44	0.42	15.79	16.21	1.41	NA	10.52	17.62	1:54	14:09	8:35	20:54
12/4/24	115	2012	7:10	3.9	6.8	32.316	9.13	0.27	0.35	21.04	21.38	1.48	NA	8.355	22.86	2:25	14:38	9:04	21:25
12/4/25	116	2012	6:25	4	7	32.394	8.14	0.28	0.33	19.47	19.8	1.57	NA	7.395	21.37	2:57	15:09	9:34	21:56
12/4/26	117	2012	7:15	4.8	7	32.943	7.94	0.87	0.38	16.44	16.82	1.79	NA	6.375	18.61	3:30	15:41	10:04	22:26
12/4/27	118	2012	7:05	5	7.2	33.143	5.36	0.12	0.31	13.5	13.81	1.45	NA	7.775	15.26	4:03	16:13	10:33	22:56
12/4/28	119	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:36	16:49	11:04	23:35
12/4/29	120	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:21	17:38	11:46	NA
12/4/30	121	2012	6:25	4.2	7.8	32.863	4.01	0.17	0.31	14.76	15.07	1.41	NA	3.64	16.48	6:21	18:47	0:31	12:56
12/5/01	122	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:40	20:09	1:48	14:21
12/5/02	123	2012	7:10	5	8.2	31.53	4.69	0.19	0.3	22.41	22.71	1.89	NA	1.855	24.6	9:00	21:25	3:11	15:43
12/5/03	124	2012	7:25	7	8.6	32.441	3.31	0.08	0.26	15.19	15.46	1.74	NA	0.76	17.2	10:08	22:28	4:22	16:50
12/5/04	125	2012	6:55	5	8.6	32.596	3.24	0.17	0.29	13.45	13.74	1.66	NA	1.29	15.4	11:03	23:23	5:21	17:47
12/5/05	126	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:53	NA	6:16	18:42
12/5/06	127	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:14	12:41	7:07	19:32
12/5/07	128	2012	7:15	6.2	8.7	31.986	2.26	0.26	0.24	13.41	13.65	1.56	NA	1.07	15.21	1:03	13:27	7:55	20:20
12/5/08	129	2012	7:30	5	9.1	31.784	2.14	0.61	0.24	14.41	14.65	1.47	NA	NA	16.12	1:51	14:13	8:42	21:09
12/5/09	130	2012	6:55	7	8.4	32.533	2	0.16	0.29	12.6	12.89	1.54	NA	NA	14.43	2:41	15:00	9:29	21:58
12/5/10	131	2012	7:55	6.8	8.5	32.801	1.89	0.2	0.28	9.19	9.47	2	NA	NA	11.47	3:32	15:47	10:15	22:45
12/5/11	132	2012	7:10	8	8.5	33.067	2.31	0.17	0.25	9.51	9.76	1.94	NA	0.79	11.7	4:21	16:33	10:57	23:31
12/5/12	133	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:11	17:24	11:43	NA
12/5/13	134	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:06	18:23	0:22	12:36
12/5/14	135	2012	7:45	7.2	9.2	32.4	1.33	0.15	0.23	13.13	13.36	1.63	NA	NA	14.99	7:09	19:32	1:23	13:42
12/5/15	136	2012	7:15	8	9.3	32.376	1.13	0.03	0.2	9.18	9.37	1.82	NA	0.89	11.19	8:21	20:47	2:34	14:58
12/5/16	137	2012	6:45	5.8	9	32.929	1.47	0.11	0.26	10.43	10.69	2	NA	1.065	12.7	9:32	21:54	3:48	16:11
12/5/17	138	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:30	22:46	11:29	17:09
12/5/18	139	2012	7:15	4.1	9.6	32.259	1.27	0.17	0.19	11.54	11.73	2.54	NA	1.2	14.27	11:14	23:28	5:33	17:54
12/5/19	140	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:53	NA	6:12	18:36
12/5/20	141	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:10	12:34	6:54	19:19
12/5/21	142	2012	7:30	7.4	10.7	31.578	1.72	0.17	0.25	13.23	13.48	3.49	NA	1.3	16.97	0:52	13:11	7:34	19:57
12/5/22	143	2012	7:37	7.7	11.2	31.324	2.25	0.27	0.39	12.78	13.18	2.5	NA	NA	15.67	1:29	13:45	8:09	20:32
12/5/23	144	2012	7:10	7.2	11.2	31.491	2.2	0.22	0.2	12.95	13.16	1.84	NA	1.125	15	2:03	14:17	8:41	21:06
12/5/24	145	2012	7:45	8	11.5	31.252	2.42	0.69	0.21	13.1	13.3	1.98	NA	1.05	15.28	2:38	14:51	9:15	21:39
12/5/25	146	2012	6:55	8.7	12	31.234	2.4	0.17	0.2	14.4	14.6	2.83	NA	2.56	17.43	3:13	15:25	9:47	22:12
12/5/26	147	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:50	16:00	10:20	22:48
12/5/27	148	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:28	16:38	1:55	23:28
12/5/28	149	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:10	17:23	11:38	NA
12/5/29	150	2012	7:30	6.7	11.8	31.823	1.9	0.63	0.16	7.27	7.43	1.84	NA	3.095	9.27	6:01	18:19	0:17	12:34
12/5/30	151	2012	7:40	5.6	12.4	31.352	2.27	0.26	0.28	10.84	11.12	0.83	NA	NA	11.95	7:04	19:28	1:16	13:43
12/5/31	152	2012	6:40	7	12.1	31.339	1.46	0.01	0.14	6.63	6.77	1.42	NA	2.975	8.2	8:14	20:40	2:25	14:57
12/6/01	153	2012	6:55	7.5	11.5	32.607	1.64	0.01	0.13	6.74	6.87	3.11	NA	2.405	9.98	9:22	21:49	3:35	16:07
12/6/02	154	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:24	22:52	4:41	17:13
12/6/03	155	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:22	23:51	5:44	18:16
12/6/04	156	2012	7:25	6.5	10.9	32.064	2.86	0.3	0.36	8.51	8.87	0.79	NA	2.385	9.66	NA	12:18	6:43	19:13
12/6/05	157	2012	7:10	6.7	10.5	32.374	1.91	0.06	0.09	5.32	5.41	1	NA	1.705	6.41	0:45	13:08	7:35	20:05
12/6/06	158	2012	7:25	6.8	11	32.258	1.98	0.01	0.02	4.67	4.7	1.67	NA	1.92	6.36	1:36	15:36	8:24	20:56
12/6/07	159	2012	7:20	7.2	11.8	31.832	2.27	0.17	0.19	5.65	5.84	0.93	NA	2.775	6.77	2:28	14:46	9:13	21:47
12/6/08	160	2012	7:00	6.5	12.4	31.581	2.37	0.02	0.15	5.4	5.55	1.78	NA	3.47	7.32	3:20	15:35	10:00	22:35
12/6/09	161	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:09	16:21	10:44	23:20
12/6/10	162	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:56	17:07	11:26	NA
12/6/11	163	2012	7:05	5.8	11.8	32.332	1.92	0.01	0.13	5.91	6.04	0.61	NA	4.235	6.66	5:43	17:57	0:05	12:12
12/6/12	164	2012	7:40	6.8	12.6	31.982	2.43	0.03	0.08	6.4	6.48	2.3	NA	1.84	8.79	6:34	18:52	0:52	13:04
12/6/13	165	2012	7:35	6	12.7	31.868	2.67	0	0.12	3.97	4.09	1.9	NA	2.27	6	7:30	19:53	1:45	14:04
12/6/14	166	2012	7:05	6	12.4	32.139	2.92	0.38	0.31	5.82	6.13	2.69	NA	2.165	8.82	8:31	20:57	2:45	15:12
12/6/15	167	2012	7:12	7.2	12.7	31.951	2.79	0.01	0.14	5.21	5.35	1.56	NA	2.49	6.91	9:33	21:58	3:47	16:18
12/6/16	168	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:29	22:51	4:46	17:15
12/6/17	169	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:18	23:39	5:33	18:05
12/6/18	170	2012	7:40	6.4	12.7	32.369	NA	NA	0.32	4.38	4.71	0.45	NA	2.635	5.16	NA	12:04	6:21	18:51
12/6/19	171	2012	7:30	7.5	12.8	32.231	2.62	0.35	0.23	4.01	4.24	0.78	NA	2.03	5.02	0:25	12:45	7:06	19:33
12/6/20	172	2012	6:00	6.9	13	32.175	2.71	0.72	0.22	3.8	4.02	0.25	NA	2.425	4.27	1:07	13:24	7:46	20:12
12/6/21	173	2012	7:18	6.8	13.6	32.062	2.71	0.72	0.19	4.33	4.52	0.52	NA	1.94	5.04	1:45	14:01	8:23	20:49
12/6/22	174	2012	6:47	6.6	13.3	32.34	2.41	0.41	0.24	3.27	3.51	0.2	NA	2.73	3.71	2:23	14:36	9:00	21:26
12/6/23	175	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:59	15:10	9:33	22:00
12/6/24	176	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:35	15:46	10:07	22:37
12/6/25	177	2012	6:50	4.1	13.1	32.565	2.37	0.45	0.23	2.87	3.1	1.87	NA	3.52	4.97	4:14	16:26	10:46	23:19
12/6/26	178	2012	7:40	3.8	13	32.361	2.46	0.22	0.26	3.55	3.81	0.87	NA	2.26	4.68	4:56	17:10	11:29	NA
12/6/27	179	2012	7:09	6.6	13.3	32.401	2.62	0.12	0.21	3.93	4.15	0.61	NA	2.2	4.76	5:44	17:59	0:03	12:17
12/6/28	180	2012	7:15	7	13.5	32.183	2.7	0.15	0.22	3.29	3.51	1.36	NA	2.48	4.86	6:35	18:56	0:49	13:12
12/6/29	181	2012	7:05	6.6	14.9	31.44	2.49	0.41	0.29	2.7	3	1.48	NA	3.61	4.47	7:35	20:04	1:46	14:19
12/6/30	182	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:44	21:17	2:55	15:33
12/7/01	183	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:54	22:29	4:09	16:47
12/7/02	184	2012	7:25	6.9	14.1	32.411	2.68	0.37	0.33	2.97	3.3	2.25	NA	3.775	5.55	11:01	23:35	5:20	17:57
12/7/03	185	2012	7:00	7.7	14.3	32.482	3.05	0.32	0.29	2.83	3.12	1.18	NA	2.27	4.3	NA	12:02	6:25	19:00
12/7/04	186	2012	0:00	7.7	15	32.494	3.09	0.3	0.23	2.86	3.09	1.15	NA	2.545	4.24	0:34	12:56	7:21	19:54
12/7/05	187	2012	7:15	7	15.2	32.472	3.6	0.39	0.24	2.85	3.09	1.11	NA	2.49	4.2	1:26	13:45	8:11	20:44
12/7/06	188	2012	7:05	6.7	15.2	32.573	3.55	0.2	0.21	3.05	3.26	0.97	NA	2.825	4.24	2:16	14:33	8:59	21:34
12/7/07	189	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:06	15:20	9:45	22:20
12/7/08	190	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:51	16:00	10:26	23:00
12/7/09	191	2012	7:15	5	14.9	32.51	3.75	0.29	0.25	3.03	3.28	4.05	NA	2.41	7.33	4:31	16:42	1:03	23:36
12/7/10	192	2012	7:36	2.7	15.2	32.432	3.54	0.32	0.2	2.96	3.17	3.53	NA	1.45	6.7	5:10	17:23	11:40	NA
12/7/11	193	2012	7:09	3.1	15.3	32.339	3.7	0.51	0.27	3.05	3.32	5.52	NA	1.535	8.84	5:50	18:06	0:11	12:20
12/7/12	194	2012	6:30	6	14.8	32.195	4.07	0.17	0.24	2.93	3.17	2.21	NA	1.29	5.38	6:34	18:55	0:49	13:07
12/7/13	195	2012	7:10	4.9	15.3	32.344	6.17	0.46	0.2	2.63	2.83	3.2	NA	1.615	6.03	7:26	19:55	1:37	14:08
12/7/14	196	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:31	21:05	2:39	15:20
12/7/15	197	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:40	22:12	3:49	16:32
12/7/16	198	2012	7:18	7	15.4	32.552	4.45	0.16	0.22	3.57	3.79	2.53	NA	2.495	6.32	10:43	23:11	4:55	0:00
12/7/17	199	2012	7:25	6.7	15.8	32.393	4.32	0.28	0.24	3.73	3.98	2.04	NA	1.3	6.01	11:37	NA	5:51	18:24
12/7/18	200	2012	7:15	8	16.2	32.281	4	0.24	0.18	2.77	2.95	1.94	NA	1.27	4.89	0:02	12:24	6:41	19:10
12/7/19	201	2012	7:05	7	16.1	32.186	3.83	0.35	0.23	1.74	1.96	2	NA	1.45	3.96	0:48	13:05	7:26	19:52
12/7/20	202	2012	6:50	3.8	15.7	32.195	3.78	0.17	0.29	2.09	2.38	2.4	NA	1.535	4.78	1:29	13:43	8:07	20:33
12/7/21	203	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:07	14:19	8:44	21:10
12/7/22	204	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:42	14:53	9:19	21:44
12/7/23	205	2012	7:05	6.5	16.2	32.176	4.67	0.67	0.25	2.15	2.4	2.76	NA	1.245	5.17	3:17	15:28	9:53	22:21
12/7/24	206	2012	7:15	8.5	16.6	32.01	4.54	0.44	0.26	2.01	2.27	2.43	NA	1.575	4.7	3:56	16:09	10:32	0:00
12/7/25	207	2012	5:15	7.8	17	31.757	3.74	0.41	0.22	1.56	1.79	2.04	NA	2.03	3.83	4:40	16:54	11:18	23:44
12/7/26	208	2012	6:10	5.8	17.4	NA	3.9	0.42	0.15	1.03	1.18	4.06	NA	3.18	5.24	5:25	17:41	NA	12:00
12/7/27	209	2012	7:30	5	17.6	31.013	4.19	0.44	0.16	1.92	2.09	1.06	NA	1.995	3.14	6:10	18:32	0:25	12:46
12/7/28	210	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:05	19:31	1:16	13:50
12/7/29	211	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:16	20:57	2:26	15:10
12/7/30	212	2012	6:45	7.8	17.2	31.618	2.69	0.14	0.16	0.95	1.11	0.58	NA	3.03	1.69	9:35	22:18	3:48	16:37
12/7/31	213	2012	6:55	6	16.9	32.255	2.87	0.09	0.1	1.05	1.15	1.3	NA	1.875	2.45	10:50	23:29	5:07	17:48
12/8/01	214	2012	5:55	6	16.8	31.426	3.74	0.15	0.21	1.5	1.7	0.87	NA	NA	2.58	11:53	NA	6:14	18:51
12/8/02	215	2012	7:45	6.8	17.2	31.696	4.14	0.27	0.2	1.18	1.39	1.33	NA	1.72	2.72	0:27	12:47	7:10	19:43
12/8/03	216	2012	7:00	7	17	32.197	4.64	0.28	0.2	1.41	1.61	1.9	NA	1.955	3.51	1:17	13:33	7:59	20:31
12/8/04	217	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:02	14:17	8:44	21:15
